lm_pro_1,lm_pro_2,lm_pro_3,lm_meta_1,lm_meta_2,lm_meta_3,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description,log2_lm_pro_1,log2_lm_pro_2,log2_lm_pro_3,log2_lm_meta_1,log2_lm_meta_2,log2_lm_meta_3
74.44730005515497,54.59613513235578,65.3714034989779,29.301980414902776,31.97693540395604,27.16897193324493,LmxM.01.0280,47.1437877397654,1.1494899537456575,0.3142187560571098,3.658247420267731,2.5394583618857335e-4,0.00129693766339164,pseudouridylate synthase-like protein,6.218167001720291,5.770753345688537,6.030609835542705,4.872975503941852,4.999004891784866,4.7639411701348005
300.09169403675867,327.5768107941347,305.73702559521973,211.4838586466896,168.17499360599103,207.54075782339876,LmxM.01.0310,253.43419008369875,0.6653779949207457,0.17068846446146507,3.89820130505048,9.690984127733193e-5,5.650506778554593e-4,acidocalcisomal exopolyphosphatase putative,8.229264385734448,8.355693825931152,8.256152185656772,7.724410566418801,7.393827971602094,7.697257828613763
337.69909303369263,300.2787432279568,278.5827502956443,722.3575171847772,566.1101897441107,498.09781877615706,LmxM.01.0330,450.5210187103898,-0.9574099767248646,0.1718043317500833,-5.57267658488128,2.5085500832365457e-8,3.7459534605781835e-7,hypothetical protein conserved,8.39959876657119,8.23016334422263,8.121967298210665,9.496571235458687,9.144941630001615,8.960288179488696
622.4408282961925,683.5436118570944,656.7311766897319,486.6676747170809,474.9167072957916,381.8749943950537,LmxM.01.0470,551.0291655418242,0.5508808529515239,0.1495712667526244,3.683066038764147,2.304454291926222e-4,0.00119573683031866,fatty acyl CoA syntetase 1 putative,9.281795202939161,9.416891688841853,9.359161331802442,8.926796105782657,8.891533737825208,8.576960421450956
145.82460835545817,193.27031836853948,151.8627988976256,77.71394805691607,63.95387080791208,65.65834883867525,LmxM.01.0490,116.3806488875211,1.2453868772807946,0.2267463856388635,5.492422178073032,3.9645826784561654e-8,5.650200009820045e-7,long-chain-fatty-acid-CoA ligase putative,7.188100282575961,7.594483746011668,7.246634192759572,6.280120214928936,5.998982333944567,6.036928537276594
163.47706094585575,119.01957458853562,115.65709849819169,89.17994039318236,82.90316586210825,61.88488051461345,LmxM.01.0520,105.35362013374784,0.7871795523910678,0.2441405978574961,3.2242878050562553,0.00126286409407207,0.00509554488841993,long-chain-fatty-acid-CoA ligase putative,7.35295322618092,6.8950671775190795,6.8537224782660715,6.4786635075177355,6.373372692598759,5.951538385827268
51.42236189376683,48.04459891647309,81.46282589872631,24.20598382100664,30.79260446306878,24.15019727399549,LmxM.01.0540,43.346428711172855,1.1968076203865818,0.34425988402088525,3.476465530656993,5.080695335490324e-4,0.00233983769353339,hypothetical protein conserved,5.684352026897071,5.586332377870145,6.3480876661094285,4.597351426287088,4.944558842966365,4.594022806037043
69.84231242287734,75.34266648265098,84.47996759867914,54.78196338438345,39.082921049279605,28.678359262869648,LmxM.01.0660,58.701365033456696,0.9315407219475282,0.30083296342015914,3.0965380633720296,0.00195794723116204,0.00734839892763085,hypothetical protein conserved,6.126050077433402,6.235414336397124,6.4005544535162775,5.775655402995659,5.288503306169643,4.8419408874555465
7.674979387129378,12.011149729118271,11.06285289982703,24.20598382100664,24.870949758632477,35.47060224618088,LmxM.01.0670,19.216086306982447,-1.4937411362816262,0.4807853007826253,-3.1068777141275015,0.00189074593702977,0.00713746016587034,hypothetical protein conserved,2.9403508373636535,3.5864224579212127,3.467781975170543,4.597351426287088,4.636447702436255,5.148592592919484
45.28237838406333,56.77998053765002,45.25712549929239,80.26194635386413,94.74647527098088,114.7134370514786,LmxM.01:ncRNA:rfamscan:118986-119169,72.84022384955489,-0.991749433574768,0.2662298818541358,-3.725161979067907,1.951898460283216e-4,0.00104097138491842,unspecified product,5.500909689897205,5.827335857732525,5.500104927197023,6.32666221153466,6.56601559529442,6.8419031587385595
159.63957125229106,189.99455026059815,130.7428069979558,594.9576023373738,435.833786246512,360.74357178030766,LmxM.02.0060,311.98531481250643,-1.5315639549843116,0.20676426982896,-7.407295062397654,1.2890145720886618e-13,5.520515707975654e-12,hypothetical protein conserved,7.318683536235751,7.569821820477568,7.030598801065763,9.21664547789219,8.767637539836805,8.494833876037836
201.85195788150264,203.09762269236353,172.98279079729537,100.64593272944867,101.85246091630442,90.56323977748308,LmxM.02.0080,145.16566746573295,0.9859396942982862,0.2002524183950511,4.923484581111317,8.501657840203535e-7,8.758057044908087e-6,hypothetical protein conserved,7.657160917488413,7.666036645845844,7.434493048261286,6.653159395780207,6.670351192778163,6.500869594607178
192.6419826169474,207.465313502952,179.01707419720103,119.75591995655918,86.45615868477005,45.281619888741545,LmxM.02.0090,138.43634480786187,1.2283006688113849,0.2693861607890737,4.559627952725939,5.1244326317713225e-6,4.402733005524913e-5,hypothetical protein conserved,7.58978582384839,7.696733293523046,7.483961443399971,6.903965211903769,6.43391351938456,5.500885524593224
61.39983509703502,70.97497567206253,70.39997299889929,165.6198893016244,171.72798642865283,157.73097594578306,LmxM.02.0300,116.30893924067618,-1.2909829004514362,0.2152268594156834,-5.998242523987521,1.994644712826382e-9,3.7902741986748165e-8,ABC1 transporter putative,5.940186372342068,6.1492588709972456,6.137523463110536,7.3717408371967466,7.423989764626463,7.3013313474435675
342.3040806659703,406.19524538472706,337.91987039471655,281.55381181276147,249.89382852721204,242.2566664047673,LmxM.02.0450,310.0205838650258,0.49128906081690527,0.16353984079245143,3.004094038714399,0.00266372978486471,0.00954305231206097,voltage-dependent anion-selective channel putative,8.41913889549438,8.666033094130924,8.400541645589067,8.137271996743833,7.96517723551569,7.920398511180333
70.60981036159028,79.71035729323945,107.61138729831748,34.39797700879891,28.42394258129426,24.15019727399549,LmxM.02.0460,57.48394530287264,1.5835837050117152,0.3097815740270424,5.111936402238941,3.188731872555522e-7,3.685387782020676e-6,Mitochondrial outer membrane protein porin putative,6.14181716876816,6.316713389282555,6.74970034634249,5.104293756143869,4.829085529747517,4.594022806037043
126.63715988763474,136.49033783088947,162.92565179745262,44.58997019659118,39.082921049279605,34.715908581368524,LmxM.02.0610,90.74032489053602,1.8597153912040965,0.2548054561817894,7.298569736580891,2.9084275272468363e-13,1.1413210719712352e-11,hypothetical protein conserved,6.984568387473392,7.09266558586523,7.3480788112621855,5.478679684594878,5.288503306169643,5.117566581468846
596.3458983799527,571.0755734844415,570.2397812910841,331.2397786032488,401.48818896078143,405.27049800423686,LmxM.02.0710,479.2766197872909,0.6079101363477936,0.1474568176555787,4.12263160166467,3.745684872301227e-5,2.4650813781283503e-4,serine peptidase putative,9.220007988551945,9.157540393820879,9.155427408395626,8.37173648177629,8.649217330088526,8.662744906650115
21.489942283962257,18.56268594500097,30.17141699952826,62.42595827522766,81.71883492122099,62.63957417942581,LmxM.02.0720,46.16806876739432,-1.5555903451196595,0.3297067889577864,-4.718102256968775,2.380548384850288e-6,2.211969903412101e-5,hypothetical protein unknown function,4.425656834916741,4.214411290622615,4.915158364907428,5.9640972677432496,6.352614384634269,5.969025531686394
198.01446818793795,157.23686918118466,179.01707419720103,324.8697828608786,312.66336839423684,413.5721283171728,LmxM.02.0730,264.22894852310196,-0.9774309350621682,0.18193120948432465,-5.37253029775732,7.763937906004154e-8,1.044726381386875e-6,dehydrogenase/oxidoreductase-like protein,7.629469322132098,7.29680490800979,7.483961443399971,8.34372219100722,8.288471007151076,8.691998640168915
46.049876322776264,46.952676213825974,44.25141159930812,72.61795146301992,97.11513715275538,100.37425742004376,LmxM.03.0010,67.89355169528824,-0.984352880631516,0.2680464910354879,-3.6723214574787817,2.4035707177154277e-4,0.00123858482302113,hypothetical protein,5.525156705156076,5.553166212251547,5.467684173982628,6.1822741942623,6.601639133641225,6.649259877424107
182.6645094136792,175.79955512618562,193.0970687969809,261.16982543717694,251.0781594680993,275.4631876565111,LmxM.03.0100,223.2120509831055,-0.51593337223956,0.1692021298810932,-3.049213225638071,0.00229441570627237,0.00839461635464875,cytochrome c oxidase assembly protein putative,7.5130604422661875,7.457795815867706,7.593189925523926,8.028849936782011,7.971998474139586,8.10572095993702
215.6669207783355,227.11992215060008,180.0227880971853,126.12591569892936,113.69577032517704,73.20528548679884,LmxM.03.0110,155.97276708950434,1.0106590240606346,0.2253819852732909,4.484204994623426,7.318627934393993e-6,6.024123305608011e-5,hypothetical protein conserved,7.752667790585531,7.827316801555324,7.492043744675845,6.97873237187826,6.829047463336212,6.193895618414883
224.87689604289076,246.77453079824815,236.34276649630473,124.85191655045531,125.53907973404964,135.09016600141229,LmxM.03.0150,182.24589260389348,0.8719474939501266,0.18175054599645896,4.797495870890614,1.606615202769219e-6,1.556258606861527e-5,hypothetical protein conserved,7.812998050817077,7.947055539909781,7.884743004276821,6.964085712632619,6.972004220105006,7.077789525558581
261.7167971011118,215.1087724214818,205.1656355967922,145.23590292603984,106.58978467985348,101.12895108485613,LmxM.03.0160,172.49097396835586,0.963569738060882,0.2070726067845176,4.653294093426781,3.2667380164184066e-6,2.9446013509104804e-5,ABC transporter protein putative,8.031868222362833,7.748929257556409,7.680652327285524,7.182264260904833,6.735938904875894,6.660066525119383
112.82219699080186,102.64073404882888,83.47425369869487,61.151959126753624,33.161266344843305,45.281619888741545,LmxM.03.0180,73.08867168311068,1.1076750734328809,0.27933347463178454,3.9654218846953824,7.326624409848872e-5,4.415458311109645e-4,zinc-finger of acetyl-transferase ESCO putative,6.8179199130340695,6.681473638683175,6.383276667833349,5.934350405810132,5.051470700416392,5.500885524593224
234.85436924615897,228.2118448532472,259.47418619594305,93.00193783860446,107.77411562074072,101.12895108485613,LmxM.03.0200,170.74090080659175,1.2574886953633704,0.19060670838869345,6.5972950584669094,4.187269126627784e-11,1.07054514004117e-9,delta-1-pyrroline-5-carboxylate dehydrogenase putative,7.875628766535253,7.834236185102287,8.01945276896006,6.539204384637516,6.751880300009802,6.660066525119383
16.117456712971695,7.64345891852981,19.108564099701233,28.027981266428743,59.21654704436304,30.942440257306725,LmxM.03.0370,26.842741383216875,-1.4423920958372456,0.45178218472484016,-3.1926714788803383,0.00140963219759218,0.00558359946060342,GPR1/FUN34/yaaH family putative,4.010641712256437,2.934414389986416,4.256222964863027,4.808847404417242,5.8879528261960274,4.951561697823041
36.072403119508074,28.38999026882501,23.131419699638336,99.37193358097464,63.95387080791208,116.22282438110332,LmxM.03.0380,61.19040697632691,-1.670750401825177,0.31567244504201014,-5.2926710204396565,1.205426522886491e-7,1.557455371147523e-6,GPR1/FUN34/yaaH family putative,5.172863626469868,4.827361265577253,4.531844277683133,6.634781050237362,5.998982333944567,6.8607620226599515
85.1922711971361,86.26189350912215,131.74852089794007,173.2638841924686,191.86161242373623,212.82361347708527,LmxM.03.0400,146.8586326162481,-0.9382281926260824,0.2207326577116541,-4.250518262013145,2.132764447113064e-5,1.5007617715006606e-4,GPR1/FUN34/yaaH family putative,6.4126675817483365,6.430668203972167,7.041653905341787,7.436835481117355,7.583929795909571,7.733521200049326
202.61945582021556,208.5572362055991,275.56560859569146,587.3136074465295,527.027268694831,270.18033200282457,LmxM.03.0430,345.2105847942819,-1.0071920380035928,0.2376345991263509,-4.238406535523332,2.251118632459665e-5,1.5774657725965276e-4,60S acidic ribosomal protein P2 putative,7.662636020481619,7.7043064768201175,8.106257271822836,9.197989710171946,9.04173653685935,8.077784185839658
19.954946406536383,27.29806756617789,18.10285019971696,68.79595401759782,54.479223280814,36.22529591099324,LmxM.03.0560,37.47605623030605,-1.27777873060197,0.3705602607268509,-3.4482346490571265,5.642635995395214e-4,0.00256088864406398,hypothetical protein,4.318746794866081,4.770779769819133,4.178224647076106,6.1042727859631905,5.767660710966109,5.178965394632924
24.55993403881401,48.04459891647309,33.18855869948109,7.643994890844203,5.921654704436304,7.546936648123592,LmxM.03.0600,21.15094631636205,2.3062662982085542,0.5118438926665134,4.505800169254297,6.612329305551874e-6,5.523586371380313e-5,arginine N-methyltransferase putative,4.618293521537705,5.586332377870145,5.052657541829854,2.9345155374322287,2.5662439782959106,2.9160823140589884
217.96941459447433,182.35109134206832,238.35419429627328,123.57791740198128,126.7234106749369,106.41180673854264,LmxM.03.0620,165.8979725080461,0.8486490178910584,0.19790637712741485,4.288133764101429,1.8018058064287485e-5,1.303759484463066e-4,mitochondrial protein 99 putative,7.767988519206313,7.510582935385296,7.89696925509765,6.949288829829863,6.985550644541941,6.73352797883129
460.49876322776265,408.3790907900213,423.40555189337994,282.8278109612355,298.4513971035897,193.20157819196393,LmxM.03.0690,344.46069869465884,0.7486855704424012,0.18215100585415708,4.110246698510419,3.9523663019760406e-5,2.578972505009424e-4,DEAD/DEAH box helicase putative,8.847056604310184,8.673768723917378,8.725899783898104,8.143785280621294,8.221357031016195,7.593970536122029
238.6918589397237,289.3595162014857,218.23991629658775,112.11192506571496,97.11513715275538,43.77223255911683,LmxM.03.0870,166.54843103589738,1.5851641651389723,0.26661057399796995,5.945616264833675,2.7541867803183542e-9,5.1182982082700336e-8,hypothetical protein conserved,7.899011595212614,8.176724266563173,7.769777796497285,6.808808800240122,6.601639133641225,5.451977022725521
188.03699498466975,172.5237870182443,183.03992979713811,131.2219122928255,94.74647527098088,123.01506736441452,LmxM.03.0900,148.7640277880455,0.638612179324916,0.20178127475436525,3.1648733516146077,0.00155150468252426,0.00604464405853377,peter pan protein putative,7.554880392303209,7.430659841748485,7.5160224755128056,7.035875834770573,6.56601559529442,6.942702950811459
62.9348309744609,78.61843459059233,55.31426449913515,33.12397786032488,29.60827352218152,15.84856696105954,LmxM.03.0930,45.908058067959054,1.3613410886801751,0.345704044273989,3.9378801354179105,8.220463838676049e-5,4.894569753486932e-4,Amidohydrolase family putative,5.9758097089911555,6.296814083219686,5.789605748555056,5.0498475851996885,4.887977188617838,3.986371518743124
131.24214751991235,120.11149729118272,133.75994869790864,354.1717632757814,265.29013075874644,245.27544106401672,LmxM.03.0940,208.30848810125804,-1.1600259499915249,0.19545643258537132,-5.934959185775836,2.939186067832548e-9,5.426239136609016e-8,hypothetical protein conserved,7.0360982883849426,6.908242456072336,7.063513174639549,8.468309459465248,8.05143263381377,7.938264858678965
469.70873849231793,586.3624913215011,435.47411869319126,398.76173347237255,306.7417136898005,288.2929799583212,LmxM.03.0970,414.2236292712508,0.5892272678203149,0.17670588407761678,3.3345084737614115,8.54502968558085e-4,0.00366333411876248,MORN repeat putative,8.87562569507774,9.195651469697497,8.766446481128359,8.63938677817984,8.260885264556338,8.171396901130768
2247.2339645514817,2125.973502053934,2009.4163721685825,987.349340067376,1010.2342925768336,904.8777041100186,LmxM.03.0980,1547.514195921371,1.1384595560331965,0.12442920837002208,9.149455911088785,5.722101088986066e-20,5.191114719115639e-18,eukaryotic translation initiation factor 2 subunit alpha,11.133935261191958,11.053908578623798,10.972561539235405,9.947418274655021,9.980475632985321,9.821580606603677
30.69991754851751,22.930376755589432,14.079994599779855,114.65992336266304,120.8017559705006,79.2428348052977,LmxM.03:ncRNA:rfamscan:113038-113169,63.73580050705802,-2.186909665685721,0.3233548104618066,-6.763188902501361,1.3498704677619543e-11,3.8089823199022103e-10,unspecified product,4.940209868493066,4.51925106903133,3.8156773360708267,6.841229991971778,6.916509558176289,6.308226792387844
32.23491342594339,33.84960378206059,21.119991899669785,89.17994039318236,74.61284927589743,93.58201443673254,LmxM.03:ncRNA:rfamscan:113058-113148,57.429885535581015,-1.561997377415798,0.2997140580412293,-5.211625332572576,1.871933106378729e-7,2.295566805017055e-6,unspecified product,5.010596958672284,5.081109661792982,4.400605684088089,6.4786635075177355,6.221371532703608,6.548174795512089
1034.58722138504,1105.025775078881,978.5596246847,408.9537266601648,313.8476993351241,378.8562197358043,LmxM.04.0010,703.3050444799524,1.5004695572532931,0.1468325678006353,10.218915188424576,1.6315648774395154e-24,2.5491690501772576e-22,organelle-type calcium ATPase,10.014840956566614,10.109865611568868,9.934517422561013,8.675797328203082,8.293925419831119,8.565510430810326
64.46982685188678,54.59613513235578,48.27426719924522,21.657985524058574,21.317956935970695,33.2065212517438,LmxM.04.0040,40.587115482543474,1.1107216473355728,0.3429643823417908,3.23859183204818,0.00120121343771957,0.00489832661867572,hypothetical protein,6.010574581359588,5.770753345688537,5.593212339272179,4.436893765641301,4.414064948551301,5.053438132955921
444.381306514791,525.2148199732627,388.20556539393033,291.74580500055373,332.7969943893203,321.499501210065,LmxM.04.0045,383.9739987469871,0.5191299613431725,0.16372416948427931,3.1707594729501376,0.00152040978241238,0.00594976685260355,hypothetical protein conserved,8.795657565431664,9.036766561933245,8.600680707056517,8.18857304644395,8.378502928862803,8.328677176449911
423.6588621695416,497.91675240708474,410.3312711935844,284.10181010970956,320.9536849804477,333.57459984706276,LmxM.04.0123,378.4228301179051,0.5004547037738256,0.15766318024386353,3.174201503482003,0.0015024934316708,0.00589606375953795,hypothetical protein conserved,8.72676264301765,8.959763642923406,8.680648811370778,8.150269291317287,8.326225809960585,8.381869953176388
17.65245259039757,15.28691783705962,12.068566799811306,31.849978711850845,43.82024481282865,36.9799895758056,LmxM.04.0130,26.27635838795893,-1.3142953253615426,0.40792578969265014,-3.221898096592011,0.0012734441789876,0.00512842412320689,hypothetical protein,4.141878462402388,3.934320024757994,3.5933019907831465,4.993265798955747,5.4535585618669575,5.208711925281332
38.37489693564689,38.21729459264905,32.18284479949681,89.17994039318236,49.741899517264955,85.28038412379658,LmxM.04.0180,55.49621006033944,-1.0464150078173446,0.3095647249554736,-3.3802785765330863,7.241239478986257e-4,0.00316715072494593,surface antigen-like protein,5.262128564965949,5.25619149754544,5.008264780856404,6.4786635075177355,5.6364186996930785,6.414158948232253
144.2896124780323,114.65188377794716,116.66281239817594,188.551873974157,189.49295054196173,255.84115237138977,LmxM.04.0190,168.24838092361065,-0.757576354967462,0.20629110614604193,-3.672365566895272,2.403155763217731e-4,0.00123858482302113,surface antigen-like protein,7.1728336311704135,6.841128832175516,6.8662133149165765,7.558825330371854,7.566007981905021,7.99911017098855
83.65727531971022,57.87190324029714,42.23998379933957,156.70189526230615,104.22112279807897,153.2028139569089,LmxM.04.0210,99.64916572944016,-1.1619430042241192,0.27251397096983215,-4.263792421683763,2.009861710214358e-5,1.4285765163503402e-4,surface antigen-like protein,6.386436350897652,5.854816114757034,5.400571530575683,7.291888025245612,6.703517734794726,7.2593084028876484
122.03217225535712,112.46803837265291,106.6056733983332,249.70383310091063,185.9399577192999,282.2554306398223,LmxM.04.0230,176.500850914396,-1.07638097079213,0.20604426809082596,-5.224027733291046,1.750725410116325e-7,2.168997105014895e-6,hypothetical protein conserved,6.93112955840853,6.813384086025704,6.736153940980038,7.964079935042597,7.538700781388441,8.140862640025425
369.16650852092306,323.20911998354626,331.88558699481086,202.56586460737137,221.46988594591775,190.93749719752685,LmxM.04.0270,273.205743875016,0.7412022332997287,0.16513131061792888,4.488562650693658,7.170533705710094e-6,5.9253470004971666e-5,Mitochondrial 39-S ribosomal protein L47 (MRP-L47) putative,8.528131772664997,8.336328560579481,8.374546514680267,7.662254390684444,7.790973247642544,7.576964199360992
35.30490518079514,43.67690810588463,47.268553299260944,5.095996593896135,4.7373237635490435,7.546936648123592,LmxM.04.0310,23.93843726525158,2.8087920567194993,0.5012279631887535,5.603821540303326,2.0967659456893297e-8,3.187462033113671e-7,beta-fructofuranosidase putative,5.1418376002689135,5.448831856879197,5.562839326074594,2.349647389152492,2.244376779436811,2.9160823140589884
165.77955476199455,184.53493674736256,158.90279619751553,373.2817505028919,487.94434764555143,501.11659343540646,LmxM.04.0340,311.9266632151204,-1.4244202008782278,0.1750466274865955,-8.13737585996797,4.0393721879521215e-16,2.4342987964108607e-14,ADP-ribosylation factor putative,7.373130985549002,7.527757985565137,7.312009780728682,8.544125032627024,8.930575757447754,8.969005379141592
14.58246083554582,9.82730432382404,11.06285289982703,49.68596679048732,29.60827352218152,46.03631355355391,LmxM.04.0390,26.800528654236608,-1.8060038881059377,0.4276550605861807,-4.223038739750849,2.410303706890811e-5,1.6668633094293257e-4,hypothetical protein,3.866261224551552,3.2969425300316177,3.467781975170543,5.63479556815215,4.887977188617838,5.524731744255757
161.17456712971693,155.05302377589044,159.9085100974998,247.15583480396256,290.1610805173789,390.1766247079897,LmxM.04.0480,233.93827350540641,-0.9690574463448288,0.19674847867023537,-4.925361826909162,8.420439469021432e-7,8.70628036766346e-6,ADP-ribosylation factor putative,7.332489249692728,7.276627155300874,7.321111930735008,7.949282992677419,8.180715184630847,8.607987236690407
321.5816363207209,343.95565133384144,344.9598676946065,727.4535137786733,679.8059600692877,664.8851186996884,LmxM.04.0600,513.7736246494698,-1.0362150555662617,0.1400380070582819,-7.3995272950078705,1.3667012962179648e-13,5.7654294180954835e-12,hypothetical protein,8.329045700861624,8.426082944102092,8.430288901853974,9.506713231888401,9.408981322478144,9.376963447596573
165.01205682328165,200.91377728706928,160.91422399748407,114.65992336266304,118.43309408872608,104.14772574410556,LmxM.04.0610,144.01346688388827,0.6456955269675173,0.20199836370146013,3.19653840326059,0.00139087310160109,0.00552225710974513,hypothetical protein conserved,7.36643637345145,7.650439868005923,7.330157013950849,6.841229991971778,6.887940644830844,6.702501377939594
666.9557087415429,672.6243848306233,600.4111982906124,801.3454643901672,836.1376442664061,945.631162009886,LmxM.04.0625,753.8509270882064,-0.41485469013009657,0.1375132073713807,-3.0168352412121564,0.00255428602349797,0.00921355758027038,hypothetical protein,9.381449310838534,9.393659416867258,9.229809477583764,9.646282320533329,9.707598372285917,9.885135293800218
1604.0706919100398,1617.1375226203784,1484.4337163767905,847.2094337352324,868.1145796703622,884.5009751600849,LmxM.04.0630,1217.577819912148,0.8555118956834794,0.12266721218251132,6.974250742819521,3.0750521196824407e-12,9.940312158529024e-11,hypothetical protein conserved,10.647522907285174,10.659227548716654,10.535697931418463,9.726576546580644,9.761743323592624,9.788721554341649
317.7441466271562,318.8414291729578,231.31419699638337,219.1278535375338,125.53907973404964,98.86487009041905,LmxM.04.0650,218.57192935975,0.9824778620030644,0.24774180677400512,3.965733013723032,7.317073042272609e-5,4.415458311109645e-4,serine-threonine protein kinase-like protein,8.311726278843171,8.31669981497636,7.85371624135669,7.775635651806228,6.972004220105006,6.627400662895689
112.05469905208892,132.122647020301,141.80565989778285,250.97783224938465,215.54823124148143,190.1828035327145,LmxM.04.0660,173.78197883229222,-0.7652461290729201,0.19748031039687292,-3.8750502646821734,1.0660269258709716e-4,6.143489872659418e-4,hypothetical protein,6.8080722146614185,7.045744887894727,7.147781479586835,7.971421881055838,7.751873606913816,7.571250578149972
360.7240311950807,278.4402891750145,290.6513170954556,220.40185268600783,184.75562677841268,169.05138091796846,LmxM.04.0680,250.6707496413233,0.7050383211616933,0.18357875627071168,3.840522375704621,1.227727805869404e-4,6.984719823412112e-4,ubiquitin-conjugating enzyme E2 putative,8.494755726923048,8.12122934949321,8.1831505996306,7.783999086684352,7.529482301095522,7.401326524931522
246.366838326853,235.855303771777,255.45133059600596,146.5099020745139,187.1242886601872,164.5232189290943,LmxM.04.0710,205.97181372640523,0.5660647699213571,0.17879650462850458,3.1659722380898963,0.00154565544674328,0.00602922059260523,Tir chaperone protein (CesT) family/PDZ domain containing protein putative,7.9446701239130775,7.881764350314681,7.996910287868813,7.194864211307145,7.547860731567031,7.362156162531889
44.51488044535039,53.50421242970867,74.42282859883638,103.19393102639674,113.69577032517704,130.56200401253813,LmxM.04.0720,86.64893780633456,-1.0250169816980872,0.25877404119631237,-3.961050254343263,7.462082428936315e-5,4.47778018868675e-4,hypothetical protein,5.476248184960461,5.741607539301831,6.21769270408901,6.689228296556385,6.829047463336212,7.028602346315444
2099.1068623798847,1939.2547199012777,2073.782061767576,2683.0422066863152,2384.058184006056,2855.0061339851545,LmxM.04.0760,2339.04169478771,-0.3745162626460933,0.1244993501798662,-3.0081784531808697,0.00262818759887394,0.00942973436883932,hypothetical protein,11.035560585890737,10.921287341592178,11.018049266526965,11.38965457204851,11.219204335651842,11.479278635207173
